start_state,oracle_target,valley_required,random_terminal,random_best_seen,random_steps,random_min_delta,random_downhill_steps,random_regret,greedy_terminal,greedy_best_seen,greedy_steps,greedy_min_delta,greedy_downhill_steps,greedy_regret,beam_terminal,beam_best_seen,beam_steps,beam_min_delta,beam_downhill_steps,beam_regret,lookahead_terminal,lookahead_best_seen,lookahead_steps,lookahead_min_delta,lookahead_downhill_steps,lookahead_regret,oracle_terminal,oracle_best_seen,oracle_steps,oracle_min_delta,oracle_downhill_steps,oracle_regret
99,6516,True,-2.35136035400926,0.7068449888234944,3,-1.1579200416357098,3,4.589580519300149,0.7068449888234944,0.7068449888234944,0,0.0,0,1.5313751764673955,2.23822016529089,2.23822016529089,3,-2.6033751588027845,1,0.0,2.23822016529089,2.23822016529089,3,-2.6033751588027845,1,0.0,2.23822016529089,2.23822016529089,3,-2.6033751588027845,1,0.0
463,2507,False,-1.98430964113668,0.6458011110562395,3,-2.6301107521929197,2,5.31455890312503,3.33024926198835,3.33024926198835,3,0.7934674606404548,0,0.0,3.33024926198835,3.33024926198835,3,0.7934674606404548,0,0.0,3.33024926198835,3.33024926198835,3,1.1531985147965749,0,0.0,3.33024926198835,3.33024926198835,3,1.1531985147965749,0,0.0
908,174,False,0.15579872848380044,0.15579872848380044,3,-0.6406691985620758,1,2.380983072864095,2.536781801347895,2.536781801347895,3,0.5107000956376253,0,0.0,2.536781801347895,2.536781801347895,3,0.5107000956376253,0,0.0,2.536781801347895,2.536781801347895,3,0.7938662555623051,0,0.0,2.536781801347895,2.536781801347895,3,0.7938662555623051,0,0.0
959,174,True,-1.39739741937233,-0.332000562702918,3,-2.314604581130439,2,3.934179220720225,-0.332000562702918,-0.332000562702918,0,0.0,0,2.868782364050813,2.536781801347895,2.536781801347895,3,-0.3660200308667799,1,0.0,2.536781801347895,2.536781801347895,3,-0.3660200308667799,1,0.0,2.536781801347895,2.536781801347895,3,-0.3660200308667799,1,0.0
1007,174,True,-0.005112914226764756,0.737436205092893,3,-0.7425491193196577,2,2.54189471557466,0.177149487754246,0.177149487754246,0,0.0,0,2.3596323135936492,2.536781801347895,2.536781801347895,3,-0.30035695982900346,1,0.0,2.536781801347895,2.536781801347895,3,-0.6997738393271334,1,0.0,2.536781801347895,2.536781801347895,3,-0.6997738393271334,1,0.0
1018,174,False,-0.27259181818241496,-0.27259181818241496,3,0.0004419275261660638,0,2.80937361953031,2.177050747191775,2.177050747191775,3,0.402598141834255,0,0.35973105415612006,2.177050747191775,2.177050747191775,3,0.402598141834255,0,0.35973105415612006,2.536781801347895,2.536781801347895,3,1.2787836625802056,0,0.0,2.536781801347895,2.536781801347895,3,1.2787836625802056,0,0.0
1044,174,False,-0.822473145925747,0.39665302123342194,3,-2.309511901077122,1,3.359254947273642,2.536781801347895,2.536781801347895,3,0.8773570938396081,0,0.0,2.536781801347895,2.536781801347895,3,0.8773570938396081,0,0.0,2.536781801347895,2.536781801347895,3,1.0857208543171626,0,0.0,2.536781801347895,2.536781801347895,3,1.0857208543171626,0,0.0
1576,174,False,0.062339638492512506,0.062339638492512506,3,-2.7493874275401313,1,2.4744421628553828,2.536781801347895,2.536781801347895,3,0.9516710381419855,0,0.0,2.536781801347895,2.536781801347895,3,0.9516710381419855,0,0.0,2.536781801347895,2.536781801347895,3,0.9516710381419855,0,0.0,2.536781801347895,2.536781801347895,3,0.9516710381419855,0,0.0
2080,174,False,-0.4736821933216809,0.247202420206262,3,-0.7208846135279429,1,3.010463994669576,2.536781801347895,2.536781801347895,3,1.0119466894579552,0,0.0,2.536781801347895,2.536781801347895,3,1.0119466894579552,0,0.0,2.536781801347895,2.536781801347895,3,0.6577117167930249,0,0.0,2.536781801347895,2.536781801347895,3,0.6577117167930249,0,0.0
2217,174,False,0.25442487716198897,0.25442487716198897,3,-0.3355198029267807,1,2.282356924185906,2.536781801347895,2.536781801347895,3,0.19986373361119503,0,0.0,2.536781801347895,2.536781801347895,3,0.19986373361119503,0,0.0,2.536781801347895,2.536781801347895,3,0.19986373361119503,0,0.0,2.536781801347895,2.536781801347895,3,0.19986373361119503,0,0.0
